0.00030803680419921875,-0.821450589599609,-0.29858088903808605,-0.33528988110351854,-6.693816793893129,-7.840610687022903,0.14068702290076338,-0.04290196746730674,0.03510516482264625,-0.02594166122558462
0.0002875328063964844,-0.810940044311524,-0.29973010583496085,-0.33715735839843575,-6.670687022900762,-7.970992366412213,0.007862595419847313,-0.1836785991927346,0.03432871594290963,-0.0527640320834352
0.00020647048950195312,-0.7376295894775389,-0.3289633081054687,-0.3633499245605485,-6.607404580152672,-6.352977099236642,-0.0981679389312978,-0.0867961345622964,1.0912682877326871,-0.2016976595492243
0.0002827644348144531,-0.973649989135742,-0.22507889807128906,-0.27993593872070477,-6.781832061068702,-7.644045801526719,0.28404580152671743,-0.01605925313451156,1.675497967628186,-0.3137807714056372
0.0003447532653808594,-0.8526470372314453,-0.23748086267089846,-0.39562376293945434,-6.818778625954195,-7.581832061068703,0.35045801526717546,0.15992843813562296,1.9794130781482642,-0.4470027432428204
0.0002872943878173828,-0.9599072716064453,-0.2531149995117188,-0.33157886853027563,-6.914198473282442,-8.0218320610687,0.09954198473282438,0.23886099855863413,2.172217909686956,-0.6401899686433085
0.0004756450653076172,-0.8425674482421877,-0.1311783089599609,-0.25544325573730653,-8.239618320610683,-8.014122137404577,0.04389312977099239,0.6123773106200368,2.391110214708808,-0.7805836776636754
0.00028514862060546875,-1.057303395141602,-0.19531897143554688,-0.38903970837402113,-7.1834351145038156,-7.8864122137404555,0.1029007633587786,0.8589056302073623,2.567633943071725,-0.8981245240380255
0.00041174888610839844,-0.7814674218749996,-0.21789629309082023,-0.32477933581542473,-7.046793893129771,-8.118091603053433,0.2413740458015268,0.9922296498862954,2.664720169830813,-1.0012476315755645
0.0002913475036621094,-0.9189424812011722,-0.20410569152832028,-0.43819266845703453,-7.392061068702289,-8.195496183206105,0.02312977099236641,1.0038196936302564,2.6190847563937774,-1.0932947080713717
0.0016193389892578125,-0.841705535644531,-0.20757728393554678,-0.2790261420898421,-7.30358778625954,-7.62709923664122,0.17396946564885504,0.9876752475845777,2.503359417941817,-1.161105984255192
0.0004825592041015625,-0.9824127672119138,-0.18291700683593753,-0.28587355883788845,-6.95824427480916,-7.893816793893129,0.02137404580152674,0.9948825135006951,2.4223600584353044,-1.2569374016211157
0.0002892017364501953,-0.8265741811523438,-0.19608511596679695,-0.3635654027099591,-7.3669465648855,-7.931297709923664,0.07572519083969462,0.9553283379233963,2.3084737278973275,-1.3420235474972109
0.0002751350402832031,-0.9497319145507811,-0.14858415502929692,-0.38001356811523834,-6.77740458015267,-7.532900763358777,0.11190839694656486,0.9419734049993894,2.181521201987525,-1.441256487055352
0.00028514862060546875,-0.8862376865234374,-0.20640412512207032,-0.3426400802001961,-7.125648854961833,-7.743816793893129,0.3213740458015268,0.9716851817316453,2.027554092989612,-1.5360925485512682
0.0002849102020263672,-1.045452096923828,-0.16982072375488283,-0.42741876098632936,-6.904045801526719,-7.047862595419847,-0.012061068702290107,0.952160023685306,1.8745500441539147,-1.6512926969951889
0.000278472900390625,-0.8684248261718747,-0.1218648645019531,-0.4332366710205058,-7.060992366412214,-7.967480916030538,0.2556488549618321,0.9424266575397323,1.6541262862256219,-1.7091153292057895
0.0002796649932861328,-0.9570581716308595,-0.13778630554199223,-0.34946355493164205,-6.6786259541984725,-7.584961832061065,0.10175572519083968,0.974490905991065,1.4654027906900888,-1.7707025960484672
0.00028705596923828125,-0.8976340864257807,-0.2067632553710936,-0.42105018457031385,-6.595725190839698,-8.004503816793893,0.47358778625954195,0.9764340548383773,1.3449615408678832,-1.863698231347201
0.00028586387634277344,-1.0417650263671872,-0.1891419311523438,-0.38214440759277757,-6.794045801526718,-7.62175572519084,-0.015954198473282475,1.020609758308236,1.2425279865168501,-1.9158855265112333
0.00028324127197265625,-0.8485768944091796,-0.15693991882324215,-0.41245500061035045,-6.392442748091604,-8.755877862595419,1.0305343511450382,1.1309529366657383,1.0744608552040609,-1.9620264922919355
0.0002834796905517578,-0.9201156400146487,-0.20283676464843736,-0.42703568872070186,-6.249694656488551,-7.898167938931299,0.27267175572519076,1.2262889186623651,0.9237372923322096,-2.0398179093593662
0.00028443336486816406,-0.8234617189941416,-0.2625242120361328,-0.3853047537841814,-6.152671755725191,-8.841679389312972,0.49656488549618305,1.3392988925088354,0.799156039163145,-2.0745309644190253
0.000217437744140625,-0.880898616821289,-0.21080945617675778,-0.3452737020263683,-6.6580916030534345,-7.767557251908401,0.19664122137404574,1.388790252171994,0.7165050838603715,-2.104502038616638
0.0002849102020263672,-0.8927499150390623,-0.1955823336181641,-0.3365348659667955,-6.689618320610688,-7.850916030534351,0.03793893129770993,1.4116781863428978,0.6471148096965961,-2.114848132124898
0.0002944469451904297,-0.8920795385742185,-0.1883757866210937,-0.36344569262695536,-6.731603053435116,-7.60916030534351,-0.03755725190839693,1.4242625122633559,0.5924971997195296,-2.1470783949641246
0.0002803802490234375,-0.9056546619873046,-0.19534291345214838,-0.35872911535644825,-6.713282442748095,-7.824503816793892,0.07580152671755724,1.4163770249277279,0.5574835443412596,-2.1741208700634966
